year,country,2_letter_code,unit,Exports of goods and services,Imports of goods and services,trade_balance,coverage_ratio,total_trade,total_exports_yoy,total_imports_yoy,%_Export_UE,%_Import_UE,%_total_trade_UE
2016,Estonia,EE,CP_EUR,16747500000.0,16035800000.0,711700000.0,1.0443819453971739,32783300000.0,0.048323996119057355,0.053102343175370326,0.0028865924155294896,0.002763924087592046,0.005650516503121536
2017,Estonia,EE,CP_EUR,18068200000.0,17101500000.0,966700000.0,1.0565272052159167,35169700000.0,0.07885953127332446,0.06645755122912478,0.0028882656093058797,0.00273373519872176,0.00562200080802764
2018,Estonia,EE,CP_EUR,19273800000.0,18661500000.0,612300000.0,1.0328108672936258,37935300000.0,0.06672496430192276,0.09122006841505126,0.0029289333613332987,0.002835885498579489,0.005764818859912788
2019,Estonia,EE,CP_EUR,20505300000.0,19455800000.0,1049500000.0,1.0539427831289385,39961100000.0,0.06389502848426365,0.042563566701497635,0.002987128396393962,0.0028342415207074094,0.005821369917101371
2020,Estonia,EE,CP_EUR,18987400000.0,19289200000.0,-301800000.0,0.9843539389917674,38276600000.0,-0.07402476432922223,-0.008562999208462263,0.003050038092144421,0.0030985176889406748,0.006148555781085096
2021,Estonia,EE,CP_EUR,25041800000.0,25431900000.0,-390100000.0,0.9846609966223523,50473700000.0,0.3188640888167944,0.3184528129730626,0.0034050485081194236,0.0034580921959939926,0.006863140704113416
2022,Estonia,EE,CP_EUR,31737900000.0,32038200000.0,-300300000.0,0.9906268142405004,63776100000.0,0.26739691236252994,0.25976431175020354,0.003549189752138,0.0035827717371643263,0.007131961489302326
2023,Estonia,EE,CP_EUR,29829200000.0,29462300000.0,366900000.0,1.0124532029067657,59291500000.0,-0.06013945472132687,-0.08040089642988679,0.003339699271664045,0.0032986208765755564,0.006638320148239601
2024,Estonia,EE,CP_EUR,30152600000.0,30032500000.0,120100000.0,1.003999001082161,60185100000.0,0.010841725557507509,0.019353546735998206,0.0033230245432637625,0.003309788694691965,0.006632813237955728
2025,Estonia,EE,CP_EUR,32615100000.0,32213500000.0,401600000.0,1.0124668229158582,64828600000.0,0.08166791586795163,0.07262132689586287,0.0034965632849587635,0.003453508999819689,0.006950072284778452
1980,Finland,FI,CP_EUR,11925400000.0,12428900000.0,-503500000.0,0.9594895767123398,24354300000.0,,,,,
1981,Finland,FI,CP_EUR,14774500000.0,14313000000.0,461500000.0,1.0322434150772026,29087500000.0,0.2389102252335351,0.1515902453153537,,,
1982,Finland,FI,CP_EUR,15610800000.0,15517300000.0,93500000.0,1.0060255327924317,31128100000.0,0.056604284408947825,0.08414029204219942,,,
1983,Finland,FI,CP_EUR,16470300000.0,16476300000.0,-6000000.0,0.999635840571002,32946600000.0,0.055058036743792726,0.06180198874804255,,,
1984,Finland,FI,CP_EUR,19839300000.0,18243400000.0,1595900000.0,1.0874782112983326,38082700000.0,0.2045500081965721,0.10725102116373209,,,
1985,Finland,FI,CP_EUR,20648200000.0,20154200000.0,494000000.0,1.024511020035526,40802400000.0,0.04077260790451276,0.10473924816646019,,,
1986,Finland,FI,CP_EUR,19198100000.0,18216600000.0,981500000.0,1.053879428652987,37414700000.0,-0.07022888193643995,-0.0961387700826627,,,
1987,Finland,FI,CP_EUR,19870800000.0,19458800000.0,412000000.0,1.0211729397496248,39329600000.0,0.035039925825993246,0.06819055147502828,,,
1988,Finland,FI,CP_EUR,22059100000.0,22379000000.0,-319900000.0,0.9857053487644667,44438100000.0,0.11012641665156919,0.1500709190700351,,,
1989,Finland,FI,CP_EUR,24894500000.0,26870900000.0,-1976400000.0,0.9264483139753413,51765400000.0,0.1285365223422532,0.20071942446043156,,,
1990,Finland,FI,CP_EUR,24669800000.0,26395300000.0,-1725500000.0,0.9346285134095843,51065100000.0,-0.009026090100222928,-0.01769944438035198,,,
1991,Finland,FI,CP_EUR,21969700000.0,22950400000.0,-980700000.0,0.9572687186279978,44920100000.0,-0.10944961045488821,-0.13051187143165643,,,
1992,Finland,FI,CP_EUR,22174300000.0,21439100000.0,735200000.0,1.0342924842927175,43613400000.0,0.009312826301679067,-0.06585070412716121,,,
1993,Finland,FI,CP_EUR,23881400000.0,20383000000.0,3498400000.0,1.171633223764902,44264400000.0,0.07698551927231079,-0.049260463359002915,,,
1994,Finland,FI,CP_EUR,29664500000.0,24746200000.0,4918300000.0,1.1987497070257251,54410700000.0,0.2421591698979122,0.21406073688858362,,,
1995,Finland,FI,CP_EUR,36710400000.0,29057100000.0,7653300000.0,1.2633882940830297,65767500000.0,0.2375195941276611,0.17420452433100841,0.020443305834203087,0.016181332318771318,0.036624638152974405
1996,Finland,FI,CP_EUR,37823900000.0,30620500000.0,7203400000.0,1.2352476282229226,68444400000.0,0.03033200400976299,0.05380440580787482,0.019878060515463477,0.016092368899392962,0.03597042941485644
1997,Finland,FI,CP_EUR,42323300000.0,34107400000.0,8215900000.0,1.2408832100951699,76430700000.0,0.11895653277425122,0.11387469179144682,0.02004914879714013,0.01615716018560881,0.03620630898274894
1998,Finland,FI,CP_EUR,44826700000.0,35355300000.0,9471400000.0,1.2678919426507482,80182000000.0,0.0591494519567235,0.036587368137119824,0.019976745410012663,0.015755873776000035,0.0357326191860127
1999,Finland,FI,CP_EUR,47726000000.0,36343000000.0,11383000000.0,1.3132102468150675,84069000000.0,0.06467797094142558,0.02793640557427035,0.02013252640680384,0.015330771638152618,0.03546329804495645
2000,Finland,FI,CP_EUR,57348000000.0,44840000000.0,12508000000.0,1.2789473684210526,102188000000.0,0.2016091857687634,0.2338001816030597,0.02044594900819963,0.01598654449200794,0.036432493500207566
2001,Finland,FI,CP_EUR,57510000000.0,44130000000.0,13380000000.0,1.3031951053704962,101640000000.0,0.0028248587570620654,-0.015834076717216816,0.019595097348211934,0.015036196243724442,0.034631293591936375
2002,Finland,FI,CP_EUR,58110000000.0,44790000000.0,13320000000.0,1.2973878097789686,102900000000.0,0.010432968179447055,0.014955812372535737,0.01944467468048712,0.014987557717071383,0.03443223239755851
2003,Finland,FI,CP_EUR,56634000000.0,46640000000.0,9994000000.0,1.214279588336192,103274000000.0,-0.025400103252452233,0.04130386246930118,0.018891499865804105,0.01555778425929836,0.03444928412510247
2004,Finland,FI,CP_EUR,61305000000.0,51350000000.0,9955000000.0,1.1938656280428432,112655000000.0,0.0824769573047992,0.10098627787307035,0.0186831182537311,0.015649263882702748,0.034332382136433845
2005,Finland,FI,CP_EUR,66325000000.0,59791000000.0,6534000000.0,1.1092806609690422,126116000000.0,0.08188565369871958,0.16438169425511195,0.01862749316322554,0.016792407745532124,0.035419900908757664
2006,Finland,FI,CP_EUR,74474000000.0,67273000000.0,7201000000.0,1.1070414579400354,141747000000.0,0.12286468149264973,0.12513589001689218,0.01872212556081972,0.01691185585376138,0.0356339814145811
2007,Finland,FI,CP_EUR,81986000000.0,73017000000.0,8969000000.0,1.1228344084254351,155003000000.0,0.10086741681660705,0.08538343763471223,0.018901102366808278,0.0168333836449789,0.03573448601178718
2008,Finland,FI,CP_EUR,87225000000.0,80201000000.0,7024000000.0,1.0875799553621526,167426000000.0,0.0639011538555363,0.09838804661928036,0.019306832797139406,0.017752104295366895,0.0370589370925063
2009,Finland,FI,CP_EUR,65576000000.0,61871000000.0,3705000000.0,1.059882659080991,127447000000.0,-0.2481971911722557,-0.22855076619992265,0.017220896655764685,0.01624792754954277,0.03346882420530746
2010,Finland,FI,CP_EUR,72273000000.0,69705000000.0,2568000000.0,1.03684097267054,141978000000.0,0.10212577772355735,0.12661828643467854,0.01648324843949892,0.01589756662204796,0.03238081506154688
2011,Finland,FI,CP_EUR,77021000000.0,78565000000.0,-1544000000.0,0.9803474829758798,155586000000.0,0.06569534957729717,0.1271070941826269,0.015902739759543868,0.01622153372727651,0.03212427348682038
2012,Finland,FI,CP_EUR,78017000000.0,81144000000.0,-3127000000.0,0.9614635709356206,159161000000.0,0.012931538151932598,0.03282632215363068,0.015461189218463709,0.016080889266993338,0.031542078485457044
2013,Finland,FI,CP_EUR,77838000000.0,79842000000.0,-2004000000.0,0.9749004283459833,157680000000.0,-0.002294371739492651,-0.016045548654244346,0.015158427357660481,0.015548692888953058,0.03070712024661354
2014,Finland,FI,CP_EUR,75767000000.0,77858000000.0,-2091000000.0,0.9731434149348814,153625000000.0,-0.026606541791926785,-0.024849076926930724,0.014216119845678537,0.014608453006517872,0.02882457285219641
2015,Finland,FI,CP_EUR,75210000000.0,76048000000.0,-838000000.0,0.9889806438039134,151258000000.0,-0.00735148547520692,-0.023247450486783672,0.01320881604961246,0.013355990465907836,0.026564806515520296
2016,Finland,FI,CP_EUR,76220000000.0,78497000000.0,-2277000000.0,0.9709925220072104,154717000000.0,0.013429065283871777,0.03220334525562807,0.013137248778125554,0.013529711589300992,0.026666960367426544
2017,Finland,FI,CP_EUR,85762000000.0,84877000000.0,885000000.0,1.010426852975482,170639000000.0,0.1251902387824717,0.08127699147738121,0.013709358717818646,0.01356788834090032,0.027277247058718965
2018,Finland,FI,CP_EUR,90789000000.0,92749000000.0,-1960000000.0,0.9788676966867568,183538000000.0,0.05861570392481519,0.09274597358530579,0.013796704902099683,0.01409455532019125,0.027891260222290933
2019,Finland,FI,CP_EUR,96882000000.0,95278000000.0,1604000000.0,1.01683494615756,192160000000.0,0.06711165449558876,0.027267140346526553,0.014113374264187297,0.013879710092104182,0.02799308435629148
2020,Finland,FI,CP_EUR,85606000000.0,85029000000.0,577000000.0,1.006785920097849,170635000000.0,-0.11638900931029494,-0.10756942840949646,0.013751306704241514,0.013658620397576707,0.02740992710181822
2021,Finland,FI,CP_EUR,99311000000.0,99176000000.0,135000000.0,1.0013612164233283,198487000000.0,0.16009391865056188,0.16637852967810973,0.013503772587827076,0.013485416018067868,0.026989188605894946
2022,Finland,FI,CP_EUR,123180000000.0,128484000000.0,-5304000000.0,0.9587185953114785,251664000000.0,0.24034598382857886,0.2955150439622489,0.013774988063745832,0.014368124422652374,0.028143112486398204
2023,Finland,FI,CP_EUR,116760000000.0,116698000000.0,62000000.0,1.00053128588322,233458000000.0,-0.052118850462737454,-0.09173126614987082,0.013072535869533674,0.013065594303724226,0.0261381301732579
2024,Finland,FI,CP_EUR,115650000000.0,114669000000.0,981000000.0,1.0085550584726473,230319000000.0,-0.009506680369989695,-0.017386758984729855,0.012745427871177084,0.012637314903242585,0.02538274277441967
2025,Finland,FI,CP_EUR,118756000000.0,115228000000.0,3528000000.0,1.030617558232374,233984000000.0,0.02685689580631223,0.004874900801437265,0.01273146087145411,0.012353234980092914,0.025084695851547024
1975,France,FR,CP_EUR,57201600000.0,53322000000.0,3879600000.0,1.0727579610667266,110523600000.0,,,,,
1976,France,FR,CP_EUR,67504399999.99999,69434000000.0,-1929600000.0000076,0.9722095803208801,136938400000.0,0.18011384296942734,0.3021642098946027,,,
1977,France,FR,CP_EUR,75698000000.0,74938300000.0,759700000.0,1.0101376732592013,150636300000.0,0.12137875457007263,0.07927384278595495,,,
1978,France,FR,CP_EUR,83950400000.0,78257000000.0,5693400000.0,1.072752597211751,162207400000.0,0.10901741129224019,0.044285765756629125,,,
1979,France,FR,CP_EUR,96385500000.0,92870600000.0,3514900000.0,1.0378472842858772,189256100000.0,0.14812436867483658,0.18673856651801124,,,
1980,France,FR,CP_EUR,110009700000.0,116232800000.0,-6223100000.0,0.9464600353772773,226242500000.0,0.14135113684112244,0.2515564667397432,,,
1981,France,FR,CP_EUR,126350300000.0,133170500000.0,-6820200000.0,0.9487859548473573,259520800000.0,0.14853781075668793,0.14572220578012396,,,
1982,France,FR,CP_EUR,132252200000.00002,146276100000.0,-14023899999.999985,0.9041271950783485,278528300000.0,0.04671061327119941,0.0984121858820084,,,
1983,France,FR,CP_EUR,145974200000.0,146686400000.0,-712200000.0,0.9951447441616946,292660600000.0,0.10375630802360924,0.0028049695062966062,,,
1984,France,FR,CP_EUR,166310500000.0,163560900000.0,2749600000.0,1.016810863721097,329871400000.0,0.1393143445896603,0.11503793126015771,,,
1985,France,FR,CP_EUR,176675000000.0,177053400000.0,-378400000.0,0.9978627916775391,353728400000.0,0.062320178220858,0.08249220932386647,,,
1986,France,FR,CP_EUR,166616500000.0,164563600000.0,2052900000.0,1.0124748121698846,331180100000.0,-0.05693222017829347,-0.07054255947640653,,,
1987,France,FR,CP_EUR,165781200000.0,171886600000.0,-6105400000.0,0.9644800699996393,337667800000.0,-0.005013309006010824,0.044499512650428175,,,
1988,France,FR,CP_EUR,183315000000.0,186568000000.0,-3253000000.0,0.9825639981132884,369883000000.0,0.10576470673393601,0.08541328992486896,,,
1989,France,FR,CP_EUR,210507000000.0,214357100000.0,-3850100000.0,0.9820388501243952,424864100000.0,0.1483348334833483,0.14894890870888888,,,
1990,France,FR,CP_EUR,217785200000.0,223815800000.0,-6030600000.0,0.973055521549417,441601000000.0,0.0345746222215888,0.04412590019178286,,,
1991,France,FR,CP_EUR,228308300000.0,229583200000.0,-1274900000.0,0.9944468933266895,457891500000.0,0.04831871036232038,0.02576851142770087,,,
1992,France,FR,CP_EUR,241100200000.0,231137800000.0,9962400000.0,1.0431015610601122,472238000000.0,0.05602906245633643,0.006771401391739484,,,
1993,France,FR,CP_EUR,244814000000.0,223414400000.0,21399600000.0,1.0957843361931907,468228400000.0,0.015403554206923076,-0.03341469893717086,,,
1994,France,FR,CP_EUR,265920300000.0,245469100000.0,20451200000.0,1.0833147634468046,511389400000.0,0.08621361523442284,0.09871655542346414,,,
1995,France,FR,CP_EUR,289066600000.0,265301000000.0,23765600000.0,1.0895797603476804,554367600000.0,0.08704224536449456,0.0807918389728075,0.1609755521665046,0.1477409530029614,0.30871650516946597
1996,France,FR,CP_EUR,303891600000.0,277014400000.0,26877200000.0,1.0970245590120946,580906000000.0,0.05128575906036881,0.04415136015318444,0.15970789936894453,0.14558279307143912,0.30529069244038365
1997,France,FR,CP_EUR,340688800000.0,296460000000.0,44228800000.0,1.1491897726506106,637148800000.0,0.12108659798428123,0.07019707278755183,0.16138912714082113,0.14043731590873498,0.3018264430495561
1998,France,FR,CP_EUR,364583200000.0,323324600000.0,41258600000.0,1.1276073642401476,687907800000.0,0.07013556066416027,0.09061795857788568,0.16247427910525936,0.14408763569466815,0.3065619147999275
1999,France,FR,CP_EUR,379577600000.0,341304600000.0,38273000000.0,1.112137369376211,720882200000.0,0.04112751218377597,0.055609749459212265,0.1601193491059637,0.14397443473711646,0.30409378384308017
2000,France,FR,CP_EUR,438490000000.0,412997400000.0,25492600000.0,1.0617258123174624,851487400000.0,0.1552051543610582,0.2100551823796104,0.15633229023863876,0.14724356177929526,0.303575852017934
2001,France,FR,CP_EUR,450309100000.0,420197700000.0,30111400000.0,1.071660078101332,870506800000.0,0.02695409245364777,0.017434250191405543,0.15343158844176147,0.14317188031637548,0.2966034687581369
2002,France,FR,CP_EUR,453465400000.0,416708000000.0,36757400000.0,1.0882090096662411,870173400000.0,0.007009185468381585,-0.008304900288602202,0.1517378623620197,0.139438160329658,0.2911760226916777
2003,France,FR,CP_EUR,440246500000.0,413071900000.0,27174600000.0,1.0657866100308444,853318400000.0,-0.029150845907978895,-0.008725774403179232,0.1468537750409776,0.13778909742235135,0.284642872463329
2004,France,FR,CP_EUR,467075900000.0,444578000000.0,22497900000.0,1.0506050681770127,911653900000.0,0.060941767850511086,0.07627267795267612,0.1423445766767455,0.13548818770095858,0.27783276437770404
2005,France,FR,CP_EUR,496255300000.0,487369700000.0,8885600000.0,1.0182317448130238,983625000000.0,0.06247250179253516,0.09625240115345335,0.13937417577028932,0.13687863934735442,0.27625281511764377
2006,France,FR,CP_EUR,534014100000.0,534264800000.00006,-250700000.00006104,0.999530757032842,1068278900000.0,0.07608744934311029,0.09622079501454461,0.1342465696947678,0.13430959352695218,0.26855616322172
2007,France,FR,CP_EUR,559242700000.0,567682000000.0,-8439300000.0,0.9851337544611244,1126924700000.0,0.04724332185236313,0.0625480099007083,0.12892815261862087,0.1308737539798802,0.25980190659850105
2008,France,FR,CP_EUR,581061200000.0,596616500000.0,-15555300000.0,0.9739274726729817,1177677700000.0,0.03901436710751871,0.05096955689981364,0.12861509238527005,0.13205818296949867,0.26067327535476875
2009,France,FR,CP_EUR,501013800000.0,509477600000.0,-8463800000.0,0.9833872971058982,1010491400000.0,-0.13776070403599483,-0.14605512921617148,0.13157110639428993,0.1337937827562983,0.26536488915058826
2010,France,FR,CP_EUR,555437600000.0,574092500000.0,-18654900000.0,0.9675054107134303,1129530100000.0,0.10862734719083589,0.12682579175217912,0.12667823327437666,0.13093284220598334,0.25761107548036
2011,France,FR,CP_EUR,609132800000.0,640641100000.0,-31508300000.0,0.9508175482341049,1249773900000.0,0.09667188537470284,0.11591964709519798,0.12576934079539714,0.13227494699585723,0.2580442877912544
2012,France,FR,CP_EUR,633913600000.0,653702200000.0,-19788600000.0,0.9697284176189096,1287615800000.0,0.04068209756558838,0.020387546162742298,0.12562721096373247,0.12954885995008789,0.25517607091382033
2013,France,FR,CP_EUR,648642900000.0,662142400000.0,-13499500000.0,0.9796123915339057,1310785300000.0,0.023235500863209024,0.012911383807489019,0.1263188453032225,0.12894778219927247,0.25526662750249496
2014,France,FR,CP_EUR,662096600000.0,677509600000.0,-15413000000.0,0.9772505068562866,1339606200000.0,0.02074130465314572,0.02320830081263492,0.12422881485364716,0.12712074742563026,0.2513495622792774
2015,France,FR,CP_EUR,697701100000.0,700292100000.0,-2591000000.0,0.9963001153375856,1397993200000.0,0.053775385646142926,0.033626829789570545,0.1225343104309569,0.12298935686606587,0.24552366729702277
2016,France,FR,CP_EUR,702983100000.0,710712700000.0,-7729600000.0,0.9891241566388218,1413695800000.0,0.007570577142561374,0.014880362066057806,0.12116588653264122,0.12249815730350712,0.24366404383614834
2017,France,FR,CP_EUR,740484000000.0,758179900000.0,-17695900000.0,0.9766600248832764,1498663900000.0,0.0533453791421159,0.06678816911531205,0.11836898370846322,0.12119773584734346,0.23956671955580666
2018,France,FR,CP_EUR,775337900000.0,798097700000.0,-22759800000.0,0.9714824388041715,1573435600000.0,0.04706907914283098,0.05264950970079796,0.11782383554961144,0.12128251715455046,0.23910635270416192
2019,France,FR,CP_EUR,799941700000.0,815748000000.0,-15806300000.0,0.9806235504101757,1615689700000.0,0.031733003120316905,0.0221154628061202,0.11653224130003753,0.11883483855888875,0.23536707985892627
2020,France,FR,CP_EUR,662035300000.0,702012700000.0,-39977400000.0,0.943053166986865,1364048000000.0,-0.17239556332667738,-0.1394245526804847,0.10634593906191787,0.11276770259062083,0.2191136416525387
2021,France,FR,CP_EUR,784736300000.0,815144100000.0,-30407800000.0,0.9626964115915211,1599880400000.0,0.1853390597147917,0.1611529250111856,0.10670419728542503,0.11083888544782525,0.21754308273325026
2022,France,FR,CP_EUR,971788900000.0,1044267200000.0,-72478300000.0,0.9305941046506105,2016056100000.0,0.23836363884275524,0.28108293981395427,0.10867332763419947,0.11677843980647248,0.22545176744067197
2023,France,FR,CP_EUR,973920400000.0,1022356900000.0,-48436500000.0,0.9526227093493476,1996277300000.0,0.0021933775946607614,-0.02098150741496041,0.10904084757682925,0.11446383390472123,0.22350468148155048
2024,France,FR,CP_EUR,989546900000.0,999144000000.0,-9597100000.0,0.9903946778442346,1988690900000.0,0.016044945767641705,-0.02270528031844843,0.10905489527969635,0.11011256191024087,0.21916745718993721
2025,France,FR,CP_EUR,994800600000.0,1006917500000.0,-12116900000.0,0.9879663428235184,2001718100000.0,0.005309197573151847,0.007780159816803245,0.10664947382699881,0.10794848893556867,0.21459796276256748
1991,Germany,DE,CP_EUR,357716200000.0,365357400000.0,-7641200000.0,0.9790856843189709,723073600000.0,,,,,
1992,Germany,DE,CP_EUR,365652100000.0,374010500000.0,-8358400000.0,0.9776519643165098,739662600000.0,0.022184905240522967,0.023683932500067062,,,
1993,Germany,DE,CP_EUR,352849900000.0,352696400000.0,153500000.0,1.0004352185052072,705546300000.0,-0.03501196902738968,-0.056987972262810827,,,
1994,Germany,DE,CP_EUR,384897700000.0,382737100000.0,2160600000.0,1.0056451282094159,767634800000.0,0.09082558901107807,0.08517438794385201,,,
1995,Germany,DE,CP_EUR,426012500000.0,418934400000.0,7078100000.0,1.016895485307485,844946900000.0,0.10682007193080145,0.09457484001420302,0.2372380531591441,0.23329639730616855,0.4705344504653126
1996,Germany,DE,CP_EUR,440142000000.0,427090100000.0,13051900000.0,1.0305600621508202,867232100000.0,0.033166867169390546,0.01946772573462585,0.23131325197552677,0.2244539260455783,0.45576717802110506
1997,Germany,DE,CP_EUR,483807000000.0,463780500000.0,20026500000.0,1.0431809875576916,947587500000.0,0.09920661968182998,0.08590786815241103,0.22918625277561,0.21969941506716273,0.44888566784277273
1998,Germany,DE,CP_EUR,515423500000.0,492025600000.0,23397900000.0,1.0475542329504806,1007449100000.0,0.06534940585812121,0.06090187060473662,0.2296953386673046,0.21926820726059976,0.44896354592790433
1999,Germany,DE,CP_EUR,540703000000.0,529475000000.0,11228000000.0,1.0212059115161245,1070178000000.0,0.049046075702795955,0.07611270633072742,0.22808778078485636,0.22335141053602778,0.45143919132088417
2000,Germany,DE,CP_EUR,632097000000.0,628568000000.0,3529000000.0,1.005614348805539,1260665000000.0,0.16902809860496437,0.18715331224325982,0.22535786828199694,0.22409969443025082,0.44945756271224774
2001,Germany,DE,CP_EUR,670963000000.0,636679000000.0,34284000000.0,1.0538481715275672,1307642000000.0,0.061487398294882034,0.012903934021458285,0.22861389848805988,0.21693248103916232,0.4455463795272222
2002,Germany,DE,CP_EUR,693476000000.0,603467000000.0,90009000000.0,1.149153143419607,1296943000000.0,0.033553265977408486,-0.05216443451095454,0.23204982307219904,0.20193115634846878,0.4339809794206678
2003,Germany,DE,CP_EUR,700653000000.0,619510000000.0,81143000000.0,1.1309793223676776,1320163000000.0,0.010349312737571337,0.026584717971322336,0.23371801489344285,0.20665100614232262,0.4403690210357655
2004,Germany,DE,CP_EUR,778148000000.0,664323000000.0,113825000000.0,1.1713398452258916,1442471000000.0,0.11060396515821669,0.07233620119126405,0.2371459277857328,0.20245698014311075,0.43960290792884354
2005,Germany,DE,CP_EUR,836166000000.0,720969000000.0,115197000000.0,1.1597807950133778,1557135000000.0,0.07455908130586986,0.08526876233398517,0.23483869503688876,0.20248541452540603,0.4373241095622948
2006,Germany,DE,CP_EUR,945469000000.0,819800000000.0,125669000000.0,1.1532922664064407,1765269000000.0,0.13071925909448612,0.13708078988139571,0.23768280650781023,0.20609069654859422,0.44377350305640445
2007,Germany,DE,CP_EUR,1033077000000.0,870635000000.0,162442000000.0,1.186578761478691,1903712000000.0,0.09266089104983877,0.06200902659185159,0.23816620069030317,0.20071672308840685,0.43888292377871
2008,Germany,DE,CP_EUR,1060281000000.0,910502000000.0,149779000000.0,1.1645015606775164,1970783000000.0,0.02633298389181049,0.045790715971675944,0.23468808237298672,0.2015352235650447,0.43622330593803144
2009,Germany,DE,CP_EUR,884225000000.0,765265000000.0,118960000000.0,1.15544941948214,1649490000000.0,-0.16604654803773722,-0.15951310376034322,0.23220610201054545,0.20096604671333662,0.4331721487238821
2010,Germany,DE,CP_EUR,1032906000000.0,899385000000.0,133521000000.0,1.1484581130439133,1932291000000.0,0.1681483785235658,0.1752595506131862,0.23557409008411262,0.20512205661531605,0.44069614669942864
2011,Germany,DE,CP_EUR,1143913000000.0,1010571000000.0,133342000000.0,1.1319471862936894,2154484000000.0,0.10747057331451271,0.1236244767257626,0.23618689378947436,0.20865540075488512,0.4448422945443595
2012,Germany,DE,CP_EUR,1194889000000.0,1025826000000.0,169063000000.0,1.1648067021112742,2220715000000.0,0.044562829515881086,0.015095426249120525,0.23679973498161788,0.2032953060386807,0.44009504102029856
2013,Germany,DE,CP_EUR,1194757000000.0,1029231000000.0,165526000000.0,1.1608249265713917,2223988000000.0,-0.00011047051232371263,0.0033192763685070403,0.23267089589347573,0.20043581987913686,0.4331067157726126
2014,Germany,DE,CP_EUR,1244335000000.0,1049181000000.0,195154000000.0,1.1860060370898824,2293516000000.0,0.04149630426940365,0.019383403725694137,0.23347388029316724,0.19685724439147456,0.4303311246846418
2015,Germany,DE,CP_EUR,1314624000000.0,1085745000000.0,228879000000.0,1.2108036417390824,2400369000000.0,0.05648719999035623,0.03485004017419291,0.23088188526001505,0.19068482890289165,0.4215667141629067
2016,Germany,DE,CP_EUR,1330343000000.0,1098208000000.0,232135000000.0,1.2113761691774236,2428551000000.0,0.011957031059831591,0.011478754219452991,0.22929738849695463,0.1892866925495632,0.41858408104651784
2017,Germany,DE,CP_EUR,1406671000000.0,1174984000000.0,231687000000.0,1.197183110578527,2581655000000.0,0.057374677056969414,0.06991025379527382,0.2248613294577164,0.187825343901698,0.4126866733594144
2018,Germany,DE,CP_EUR,1459356000000.0,1257828000000.0,201528000000.0,1.1602190442572435,2717184000000.0,0.037453676090571264,0.0705064920032954,0.22177030344104004,0.1911452018812658,0.41291550532230586
2019,Germany,DE,CP_EUR,1497693000000.0,1299349000000.0,198344000000.0,1.1526487494891673,2797042000000.0,0.026269806681851415,0.0330100776894775,0.21817780229406356,0.18928385806235937,0.40746166035642295
2020,Germany,DE,CP_EUR,1349915000000.0,1166817000000.0,183098000000.0,1.1569209224754182,2516732000000.0,-0.09867042177535712,-0.10199877015336145,0.21684338936121514,0.1874314701624065,0.40427485952362163
2021,Germany,DE,CP_EUR,1565725000000.0,1377184000000.0,188541000000.0,1.136903275088877,2942909000000.0,0.15986932510565488,0.18029133960166854,0.21289881619433446,0.18726203086862528,0.40016084706295973
2022,Germany,DE,CP_EUR,1820295000000.0,1721715000000.0,98580000000.0,1.0572568630696717,3542010000000.0,0.16258921585846808,0.25017063805562656,0.20356017127371503,0.19253615501032761,0.3960963262840426
2023,Germany,DE,CP_EUR,1812922000000.0,1645332000000.0,167590000000.0,1.101857862121444,3458254000000.0,-0.004050442373351615,-0.04436448541134852,0.20297608661927652,0.18421258639338453,0.3871886730126611
2024,Germany,DE,CP_EUR,1793668000000.0,1630146000000.0,163522000000.0,1.1003112604637866,3423814000000.0,-0.010620423824080683,-0.009229748160249684,0.19767458814386907,0.1796533356030077,0.37732792374687674
2025,Germany,DE,CP_EUR,1807398000000.0,1702054000000.0,105344000000.0,1.0618922783883473,3509452000000.0,0.007654705330083278,0.04411138634208234,0.1937655100891274,0.18247190796340357,0.37623741805253097
1995,Greece,EL,CP_EUR,14830600000.0,22453400000.0,-7622800000.0,0.6605057585933534,37284000000.0,,,0.008258871913810046,0.012503860574052466,0.02076273248786251
1996,Greece,EL,CP_EUR,16068500000.0,25267500000.0,-9199000000.0,0.6359354902542792,41336000000.0,0.08346931344652275,0.12533068488513988,0.008444676921013562,0.013279140809765081,0.021723817730778645
1997,Greece,EL,CP_EUR,20050000000.0,28253400000.0,-8203400000.0,0.7096491041786122,48303400000.0,0.24778292933378965,0.11817156426239239,0.009497969992478365,0.01338403717633358,0.022882007168811943
1998,Greece,EL,CP_EUR,20566900000.0,32441100000.0,-11874200000.0,0.6339766530727996,53008000000.0,0.025780548628428823,0.1482193293550511,0.009165513525938548,0.014457178322757685,0.023622691848696233
1999,Greece,EL,CP_EUR,26131600000.0,38707900000.0,-12576300000.0,0.6750973315524738,64839500000.0,0.2705658120572376,0.19317470739278253,0.011023239472238091,0.01632837067640117,0.027351610148639263
2000,Greece,EL,CP_EUR,33094199999.999996,48379400000.0,-15285200000.000004,0.6840556104457681,81473600000.0,0.2664436926939031,0.24985855600536322,0.01179888271024552,0.01724842619528655,0.02904730890553207
2001,Greece,EL,CP_EUR,34146500000.0,49683700000.0,-15537200000.0,0.6872777188494416,83830200000.0,0.031797112484967194,0.026959821742311707,0.011634567755185512,0.01692848092713193,0.02856304868231744
